Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Discount,Unit_Price,Sales,Profit,Payment_Method,Customer_Segment,Sales_Channel,Year,Quarter,Month,Year_Month,Profit_Margin
ORD137248,2024-11-26 01:16:15,CUST17666,Aisha Jain,Electronics,Laptops,HP Pavilion 15,Central,Madhya Pradesh,Bhopal,2,0.2,60299.34,96478.94,1915.88,UPI,Consumer,Online,2024,Q4,Nov,2024-11,0.0199
ORD142899,2024-11-26 01:54:36,CUST16434,Aarav Shah,Furniture,Tables,Office Work Desk,South,Andhra Pradesh,Vijayawada,2,0.05,10897.08,20704.45,3007.94,Credit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.1453
ORD114966,2024-11-26 02:11:59,CUST13266,Arjun Shah,Office Supplies,Stationery,Premium Notebook,West,Gujarat,Surat,1,0.2,464.08,371.26,34.89,Credit Card,Small Business,Online,2024,Q4,Nov,2024-11,0.094
ORD142553,2024-11-26 02:27:07,CUST17665,Vivek Agarwal,Furniture,Tables,Office Work Desk,West,Goa,Panaji,2,0.1,12061.43,21710.57,2984.25,UPI,Consumer,Online,2024,Q4,Nov,2024-11,0.1375
ORD111096,2024-11-26 03:35:39,CUST13942,Arjun Singh,Furniture,Tables,Office Work Desk,East,Bihar,Patna,7,0.1,11450.46,72137.9,10059.63,Cash,Consumer,Online,2024,Q4,Nov,2024-11,0.1394
ORD146180,2024-11-26 06:02:46,CUST11065,Nikhil Das,Fashion,Footwear,Running Shoes,North,Rajasthan,Jaipur,1,0.1,2913.06,2621.75,294.35,Credit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.1123
ORD136161,2024-11-26 06:18:10,CUST17207,Manish Malhotra,Office Supplies,Paper,A4 Paper Ream,North,Uttar Pradesh,Kanpur,1,0.05,453.23,430.57,78.15,Cash,Small Business,Marketplace,2024,Q4,Nov,2024-11,0.1815
ORD124489,2024-11-26 06:45:31,CUST14212,Ananya Mishra,Furniture,Storage,Bookshelf,West,Gujarat,Ahmedabad,6,0.1,5830.82,31486.43,4208.05,Net Banking,Consumer,Online,2024,Q4,Nov,2024-11,0.1336
ORD109681,2024-11-26 07:03:06,CUST16829,Meera Singh,Home Appliances,Kitchen,Air Fryer,East,Odisha,Bhubaneswar,6,0.05,7085.97,40390.03,4185.68,UPI,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1036
ORD103557,2024-11-26 08:15:54,CUST14105,Priya Patel,Electronics,Mobiles,Samsung Galaxy A55,North,Uttarakhand,Dehradun,3,0.05,34991.88,99726.86,9815.16,EMI,Corporate,Online,2024,Q4,Nov,2024-11,0.0984
ORD117833,2024-11-26 08:21:14,CUST15016,Raj Malhotra,Home Appliances,Cleaning,Vacuum Cleaner,North,Punjab,Ludhiana,2,0.1,10443.33,18797.99,1497.73,Net Banking,Corporate,Online,2024,Q4,Nov,2024-11,0.0797
ORD109515,2024-11-26 08:43:29,CUST14063,Vivek Kumar,Home Appliances,Kitchen,Mixer Grinder,West,Maharashtra,Mumbai,2,0.15,3803.32,6465.64,483.21,Debit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0747
ORD100879,2024-11-26 08:53:02,CUST13747,Muskan Mishra,Furniture,Chairs,Ergonomic Office Chair,East,West Bengal,Kolkata,6,0.15,8855.03,45160.65,4447.92,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.0985
ORD110037,2024-11-26 09:01:23,CUST17548,Vivek Joshi,Office Supplies,Paper,A4 Paper Ream,North,Haryana,Gurugram,1,0.1,384.76,346.28,64.12,Debit Card,Small Business,Online,2024,Q4,Nov,2024-11,0.1852
ORD123092,2024-11-26 09:11:03,CUST17134,Vivek Kumar,Home Appliances,Cleaning,Vacuum Cleaner,Central,Chhattisgarh,Raipur,2,0.05,9191.2,17463.28,2701.48,UPI,Small Business,Marketplace,2024,Q4,Nov,2024-11,0.1547
ORD122512,2024-11-26 09:30:11,CUST16170,Pooja Kumar,Electronics,Laptops,Dell Inspiron 15,West,Goa,Panaji,2,0.2,52625.93,84201.49,1780.19,EMI,Consumer,Online,2024,Q4,Nov,2024-11,0.0211
ORD107887,2024-11-26 10:09:34,CUST13799,Rohan Agarwal,Furniture,Storage,Filing Cabinet,North,Punjab,Ludhiana,3,0.0,6585.96,19757.88,3493.33,UPI,Corporate,Marketplace,2024,Q4,Nov,2024-11,0.1768
ORD133902,2024-11-26 10:57:18,CUST15415,Rohan Srivastava,Electronics,Accessories,Power Bank 20000mAh,East,Jharkhand,Ranchi,2,0.0,1851.61,3703.22,509.21,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.1375
ORD143231,2024-11-26 11:00:58,CUST17528,Vivaan Gupta,Fashion,Footwear,Running Shoes,South,Karnataka,Bengaluru,1,0.0,3500.02,3500.02,710.49,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.203
ORD124201,2024-11-26 12:53:37,CUST10127,Arjun Pandey,Home Appliances,Cleaning,Vacuum Cleaner,South,Tamil Nadu,Chennai,3,0.05,9825.38,28002.33,3326.18,Credit Card,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1188
ORD146881,2024-11-26 12:59:39,CUST14683,Raj Das,Electronics,Accessories,Power Bank 20000mAh,West,Goa,Panaji,1,0.1,1838.81,1654.93,112.08,Debit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.0677
ORD147344,2024-11-26 13:12:43,CUST12756,Neha Srivastava,Home Appliances,Kitchen,Air Fryer,North,Haryana,Gurugram,2,0.1,7389.17,13300.51,1390.5,UPI,Small Business,Retail Store,2024,Q4,Nov,2024-11,0.1045
ORD125818,2024-11-26 13:14:47,CUST14694,Vivaan Gupta,Home Appliances,Cleaning,Vacuum Cleaner,North,Rajasthan,Jaipur,6,0.2,10721.4,51462.72,2111.53,Net Banking,Corporate,Online,2024,Q4,Nov,2024-11,0.041
ORD145818,2024-11-26 13:41:20,CUST13012,Kavya Malhotra,Electronics,Accessories,Bluetooth Speaker,West,Maharashtra,Pune,1,0.1,3397.81,3058.03,178.76,Credit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.0585
ORD142261,2024-11-26 14:29:37,CUST11461,Arjun Malhotra,Furniture,Tables,Office Work Desk,West,Gujarat,Ahmedabad,4,0.15,12848.73,43685.68,3949.44,Cash,Corporate,Retail Store,2024,Q4,Nov,2024-11,0.0904
ORD132474,2024-11-26 14:35:50,CUST14954,Aisha Choudhary,Fashion,Women,Women's Kurti,West,Maharashtra,Pune,2,0.1,1286.06,2314.91,326.22,Credit Card,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1409
ORD147583,2024-11-26 15:53:35,CUST15564,Shreya Shah,Home Appliances,Kitchen,Mixer Grinder,South,Karnataka,Bengaluru,7,0.05,4369.81,29059.24,3697.86,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.1273
ORD138584,2024-11-26 15:58:48,CUST14199,Rahul Joshi,Furniture,Chairs,Ergonomic Office Chair,West,Gujarat,Ahmedabad,10,0.2,8217.69,65741.52,4068.71,Debit Card,Small Business,Online,2024,Q4,Nov,2024-11,0.0619
ORD135432,2024-11-26 16:45:25,CUST10587,Aisha Malhotra,Home Appliances,Kitchen,Air Fryer,South,Kerala,Kochi,1,0.1,6493.06,5843.75,466.61,Credit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0798
ORD120846,2024-11-26 16:48:07,CUST11439,Sneha Yadav,Furniture,Storage,Filing Cabinet,North,Uttar Pradesh,Lucknow,4,0.05,7840.4,29793.52,3945.53,Debit Card,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1324
ORD102700,2024-11-26 16:54:58,CUST15768,Nandini Yadav,Electronics,Laptops,Dell Inspiron 15,West,Maharashtra,Mumbai,5,0.05,62853.28,298553.08,30714.46,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.1029
ORD104899,2024-11-26 17:00:00,CUST11185,Vivek Singh,Home Appliances,Kitchen,Air Fryer,West,Maharashtra,Pune,1,0.05,6982.0,6632.9,811.37,EMI,Consumer,Online,2024,Q4,Nov,2024-11,0.1223
ORD118271,2024-11-26 18:10:59,CUST11654,Riya Kumar,Furniture,Storage,Filing Cabinet,North,Punjab,Ludhiana,1,0.1,7075.01,6367.51,788.94,EMI,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1239
ORD110580,2024-11-26 18:44:08,CUST10597,Nandini Sinha,Office Supplies,Stationery,Ball Pen Pack,West,Maharashtra,Mumbai,1,0.2,167.47,133.98,12.65,UPI,Small Business,Online,2024,Q4,Nov,2024-11,0.0944
ORD111764,2024-11-26 18:57:03,CUST12293,Neha Das,Electronics,Laptops,HP Pavilion 15,West,Gujarat,Surat,7,0.2,64721.78,362441.97,6602.18,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.0182
ORD147853,2024-11-26 19:48:25,CUST12594,Nandini Gupta,Electronics,Accessories,Bluetooth Speaker,Central,Madhya Pradesh,Indore,1,0.05,3721.11,3535.05,311.56,EMI,Consumer,Online,2024,Q4,Nov,2024-11,0.0881
ORD137507,2024-11-26 20:06:14,CUST14195,Arjun Singh,Electronics,Mobiles,iPhone 15,Central,Madhya Pradesh,Indore,2,0.05,71036.69,134969.71,14041.2,EMI,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.104
ORD131215,2024-11-26 21:09:24,CUST15738,Sahil Yadav,Office Supplies,Printing,Laser Printer,North,Uttar Pradesh,Lucknow,1,0.1,18793.41,16914.07,2557.04,Net Banking,Corporate,Online,2024,Q4,Nov,2024-11,0.1512
ORD141308,2024-11-26 21:09:52,CUST12864,Nandini Patel,Electronics,Mobiles,OnePlus Nord CE,South,Kerala,Kochi,2,0.15,26182.64,44510.49,2124.25,Debit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.0477
ORD111489,2024-11-26 21:18:22,CUST13949,Karan Kumar,Furniture,Tables,Study Table,West,Gujarat,Surat,3,0.25,5888.06,13248.14,630.79,Credit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.0476
ORD123292,2024-11-26 21:27:23,CUST17739,Nandini Das,Electronics,Laptops,Dell Inspiron 15,West,Gujarat,Ahmedabad,4,0.0,57375.41,229501.64,32372.37,Debit Card,Small Business,Online,2024,Q4,Nov,2024-11,0.1411
ORD102072,2024-11-26 22:19:18,CUST13256,Arjun Sinha,Home Appliances,Kitchen,Mixer Grinder,East,Odisha,Bhubaneswar,2,0.3,3785.15,5299.21,-23.83,UPI,Small Business,Online,2024,Q4,Nov,2024-11,-0.0045
ORD141733,2024-11-26 22:57:15,CUST17881,Rohan Joshi,Furniture,Storage,Filing Cabinet,North,Punjab,Ludhiana,3,0.0,6672.62,20017.86,3484.19,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.1741
ORD106077,2024-11-26 23:36:58,CUST17659,Pooja Choudhary,Electronics,Accessories,Wireless Earbuds,Central,Madhya Pradesh,Indore,4,0.1,2115.43,7615.55,673.91,UPI,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0885
ORD102665,2024-11-27 00:04:43,CUST16599,Karan Das,Home Appliances,Cooling,Air Cooler,Central,Madhya Pradesh,Indore,2,0.15,10446.49,17759.03,1536.52,UPI,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0865
ORD111140,2024-11-27 00:14:17,CUST16378,Kavya Choudhary,Electronics,Accessories,Power Bank 20000mAh,South,Kerala,Kochi,2,0.2,1969.64,3151.42,61.7,Debit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.0196
ORD111893,2024-11-27 00:40:18,CUST14759,Ishita Yadav,Fashion,Women,Women's Kurti,East,Jharkhand,Ranchi,5,0.0,1136.39,5681.95,906.31,Cash,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.1595
ORD140843,2024-11-27 01:03:11,CUST17729,Mohit Singh,Office Supplies,Stationery,Ball Pen Pack,West,Maharashtra,Pune,6,0.1,193.58,1045.33,164.84,Credit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.1577
ORD107444,2024-11-27 02:05:23,CUST12631,Riya Srivastava,Home Appliances,Kitchen,Mixer Grinder,East,Odisha,Bhubaneswar,6,0.15,4427.58,22580.66,1730.58,UPI,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0766
ORD130632,2024-11-27 03:22:45,CUST13878,Rohan Das,Home Appliances,Cooling,Air Cooler,Central,Madhya Pradesh,Bhopal,3,0.05,11754.78,33501.12,3607.9,EMI,Consumer,Online,2024,Q4,Nov,2024-11,0.1077
ORD110290,2024-11-27 03:39:36,CUST17905,Neha Sharma,Electronics,Accessories,Bluetooth Speaker,North,Rajasthan,Jaipur,2,0.05,3712.88,7054.47,864.12,UPI,Small Business,Retail Store,2024,Q4,Nov,2024-11,0.1225
ORD124300,2024-11-27 03:40:20,CUST17419,Simran Yadav,Home Appliances,Kitchen,Mixer Grinder,North,Rajasthan,Jaipur,2,0.05,4514.44,8577.44,1322.39,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.1542
ORD110336,2024-11-27 04:47:00,CUST11081,Sahil Shah,Electronics,Mobiles,Samsung Galaxy A55,East,Jharkhand,Ranchi,5,0.05,33375.42,158533.24,16947.69,EMI,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.1069
ORD112874,2024-11-27 05:12:52,CUST10810,Ankit Gupta,Office Supplies,Paper,A4 Paper Ream,West,Gujarat,Ahmedabad,3,0.15,451.66,1151.73,189.39,Debit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.1644
ORD140285,2024-11-27 05:44:09,CUST16902,Aditya Mishra,Office Supplies,Stationery,Premium Notebook,West,Maharashtra,Pune,6,0.2,467.3,2243.04,272.54,Credit Card,Small Business,Retail Store,2024,Q4,Nov,2024-11,0.1215
ORD146727,2024-11-27 05:50:30,CUST17616,Raj Jain,Office Supplies,Stationery,Ball Pen Pack,East,West Bengal,Kolkata,5,0.1,184.68,831.06,149.1,EMI,Consumer,Online,2024,Q4,Nov,2024-11,0.1794
ORD141023,2024-11-27 06:51:02,CUST14098,Muskan Mishra,Furniture,Tables,Office Work Desk,East,West Bengal,Kolkata,3,0.0,12397.62,37192.86,5563.76,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.1496
ORD118308,2024-11-27 06:59:16,CUST13795,Simran Patel,Office Supplies,Printing,Laser Printer,East,Bihar,Patna,4,0.05,19081.06,72508.03,13394.02,Credit Card,Corporate,Retail Store,2024,Q4,Nov,2024-11,0.1847
ORD117058,2024-11-27 07:07:14,CUST12805,Ananya Agarwal,Fashion,Women,Women's Kurti,Central,Madhya Pradesh,Indore,1,0.0,1118.54,1118.54,176.74,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.158
ORD113806,2024-11-27 07:18:58,CUST15251,Tanya Mehta,Electronics,Mobiles,OnePlus Nord CE,South,Telangana,Hyderabad,1,0.0,28368.64,28368.64,2804.07,UPI,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.0988
ORD131724,2024-11-27 07:52:52,CUST11382,Sneha Patel,Furniture,Storage,Bookshelf,West,Maharashtra,Mumbai,1,0.0,6202.05,6202.05,1247.55,EMI,Consumer,Online,2024,Q4,Nov,2024-11,0.2012
ORD149388,2024-11-27 09:49:14,CUST12488,Rahul Agarwal,Electronics,Laptops,Dell Inspiron 15,South,Telangana,Hyderabad,5,0.15,63591.99,270265.96,12457.48,Cash,Corporate,Online,2024,Q4,Nov,2024-11,0.0461
ORD131493,2024-11-27 10:12:38,CUST13314,Sneha Kumar,Fashion,Footwear,Running Shoes,South,Kerala,Kochi,4,0.15,3361.14,11427.88,1072.82,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.0939
ORD130014,2024-11-27 12:13:17,CUST14248,Karan Jain,Electronics,Laptops,Dell Inspiron 15,North,Uttarakhand,Dehradun,1,0.15,57260.63,48671.54,1855.46,Credit Card,Corporate,Retail Store,2024,Q4,Nov,2024-11,0.0381
ORD146265,2024-11-27 12:46:16,CUST14844,Raj Bansal,Home Appliances,Kitchen,Mixer Grinder,South,Kerala,Kochi,2,0.05,4507.57,8564.38,928.73,Credit Card,Corporate,Online,2024,Q4,Nov,2024-11,0.1084
ORD148726,2024-11-27 13:16:30,CUST15820,Meera Kumar,Electronics,Laptops,HP Pavilion 15,South,Karnataka,Bengaluru,1,0.05,65218.35,61957.43,7183.96,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.1159
ORD125005,2024-11-27 13:45:44,CUST15225,Sahil Kumar,Furniture,Tables,Office Work Desk,Central,Chhattisgarh,Raipur,6,0.2,11543.08,55406.78,3438.43,Credit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0621
ORD119023,2024-11-27 14:17:13,CUST10296,Priya Joshi,Electronics,Mobiles,Samsung Galaxy A55,West,Maharashtra,Mumbai,7,0.1,33718.44,212426.17,14812.06,EMI,Small Business,Online,2024,Q4,Nov,2024-11,0.0697
ORD124764,2024-11-27 15:03:01,CUST11009,Ayush Jain,Electronics,Accessories,Wireless Earbuds,East,Jharkhand,Ranchi,7,0.15,2133.97,12697.12,512.73,Debit Card,Corporate,Marketplace,2024,Q4,Nov,2024-11,0.0404
ORD102709,2024-11-27 16:04:33,CUST17594,Vivaan Malhotra,Office Supplies,Stationery,Premium Notebook,Central,Madhya Pradesh,Bhopal,4,0.05,407.43,1548.23,235.63,Debit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.1522
ORD109228,2024-11-27 16:09:08,CUST12689,Vivaan Choudhary,Fashion,Men,Men's Casual Shirt,South,Kerala,Kochi,2,0.0,1359.25,2718.5,639.11,Credit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.2351
ORD124354,2024-11-27 17:13:17,CUST15863,Rahul Patel,Furniture,Tables,Study Table,East,Jharkhand,Ranchi,1,0.1,6221.43,5599.29,745.91,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.1332
ORD142720,2024-11-27 18:20:10,CUST12007,Tanya Joshi,Fashion,Women,Women's Kurti,South,Andhra Pradesh,Vijayawada,2,0.05,1290.37,2451.7,467.3,Debit Card,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1906
ORD112819,2024-11-27 18:32:27,CUST11684,Rohan Joshi,Electronics,Accessories,Wireless Earbuds,North,Delhi,New Delhi,5,0.2,2027.58,8110.32,161.39,Net Banking,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0199
ORD112647,2024-11-27 20:10:41,CUST16219,Riya Agarwal,Fashion,Footwear,Running Shoes,Central,Chhattisgarh,Raipur,1,0.1,3304.18,2973.76,399.92,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.1345
ORD149272,2024-11-27 20:34:51,CUST12448,Arjun Patel,Office Supplies,Stationery,Ball Pen Pack,West,Goa,Panaji,2,0.1,197.76,355.97,53.51,UPI,Consumer,Online,2024,Q4,Nov,2024-11,0.1503
ORD101056,2024-11-27 21:21:46,CUST15438,Aisha Kumar,Furniture,Chairs,Ergonomic Office Chair,North,Delhi,New Delhi,3,0.1,7754.49,20937.12,2376.04,UPI,Small Business,Online,2024,Q4,Nov,2024-11,0.1135
ORD114563,2024-11-27 21:40:33,CUST14101,Riya Bansal,Furniture,Chairs,Ergonomic Office Chair,West,Maharashtra,Pune,5,0.1,8412.84,37857.78,3934.59,Credit Card,Small Business,Online,2024,Q4,Nov,2024-11,0.1039
ORD114923,2024-11-27 21:43:11,CUST16422,Manish Agarwal,Electronics,Mobiles,OnePlus Nord CE,South,Andhra Pradesh,Vijayawada,6,0.2,28310.52,135890.5,2408.57,Credit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0177
ORD103676,2024-11-27 21:57:24,CUST16124,Ishita Singh,Electronics,Mobiles,OnePlus Nord CE,North,Punjab,Ludhiana,6,0.15,28055.08,143080.91,6713.61,UPI,Small Business,Online,2024,Q4,Nov,2024-11,0.0469
ORD108875,2024-11-27 22:50:23,CUST16491,Kavya Agarwal,Electronics,Mobiles,OnePlus Nord CE,West,Maharashtra,Pune,2,0.0,26040.54,52081.08,6610.32,Credit Card,Corporate,Retail Store,2024,Q4,Nov,2024-11,0.1269
ORD149931,2024-11-27 23:53:44,CUST11909,Aarav Kumar,Electronics,Laptops,HP Pavilion 15,Central,Madhya Pradesh,Bhopal,2,0.15,56695.05,96381.58,3511.73,Net Banking,Corporate,Online,2024,Q4,Nov,2024-11,0.0364
ORD137773,2024-11-28 00:44:33,CUST16423,Meera Bansal,Electronics,Accessories,Power Bank 20000mAh,South,Karnataka,Bengaluru,5,0.15,1965.04,8351.42,452.46,Net Banking,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0542
ORD127220,2024-11-28 01:21:37,CUST10369,Mohit Bansal,Furniture,Tables,Study Table,Central,Chhattisgarh,Raipur,2,0.0,7079.5,14159.0,2920.91,EMI,Small Business,Online,2024,Q4,Nov,2024-11,0.2063
ORD104033,2024-11-28 01:29:34,CUST13186,Aditya Malhotra,Electronics,Mobiles,Samsung Galaxy A55,North,Uttar Pradesh,Lucknow,4,0.05,30113.5,114431.3,9932.49,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.0868
ORD109844,2024-11-28 01:47:53,CUST11426,Vivek Srivastava,Electronics,Mobiles,Samsung Galaxy A55,South,Telangana,Hyderabad,2,0.0,33634.75,67269.5,6618.59,UPI,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0984
ORD107332,2024-11-28 02:06:53,CUST14229,Aditya Joshi,Home Appliances,Cleaning,Vacuum Cleaner,West,Gujarat,Surat,2,0.1,10141.81,18255.26,1731.36,Credit Card,Corporate,Marketplace,2024,Q4,Nov,2024-11,0.0948
ORD112221,2024-11-28 02:51:36,CUST13738,Ananya Verma,Office Supplies,Paper,A4 Paper Ream,East,Bihar,Patna,6,0.15,430.33,2194.68,299.24,UPI,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1363
ORD106196,2024-11-28 04:56:47,CUST14250,Mohit Pandey,Electronics,Laptops,Lenovo IdeaPad Slim,North,Uttar Pradesh,Lucknow,6,0.05,50294.66,286679.56,27349.76,UPI,Consumer,Online,2024,Q4,Nov,2024-11,0.0954
ORD123323,2024-11-28 05:50:20,CUST15890,Aditya Sinha,Electronics,Laptops,HP Pavilion 15,Central,Madhya Pradesh,Bhopal,3,0.15,57785.05,147351.88,8144.69,EMI,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.0553
ORD124204,2024-11-28 07:21:32,CUST17202,Nandini Mehta,Home Appliances,Cleaning,Vacuum Cleaner,West,Gujarat,Ahmedabad,2,0.15,8946.12,15208.4,944.88,Credit Card,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.0621
ORD114569,2024-11-28 07:47:16,CUST16192,Sahil Shah,Home Appliances,Cooling,Air Cooler,West,Goa,Panaji,6,0.1,11585.21,62560.13,7241.85,UPI,Consumer,Online,2024,Q4,Nov,2024-11,0.1158
ORD136707,2024-11-28 07:49:42,CUST17822,Aisha Shah,Office Supplies,Printing,Laser Printer,West,Gujarat,Surat,4,0.15,17982.54,61140.64,8575.36,UPI,Small Business,Online,2024,Q4,Nov,2024-11,0.1403
ORD122015,2024-11-28 08:34:52,CUST16837,Tanya Sharma,Electronics,Mobiles,Samsung Galaxy A55,North,Uttar Pradesh,Kanpur,8,0.05,29815.5,226597.8,22318.78,UPI,Small Business,Online,2024,Q4,Nov,2024-11,0.0985
ORD105341,2024-11-28 09:45:44,CUST13652,Ankit Bansal,Office Supplies,Paper,A4 Paper Ream,Central,Madhya Pradesh,Indore,1,0.05,397.63,377.75,70.37,UPI,Corporate,Retail Store,2024,Q4,Nov,2024-11,0.1863
ORD112050,2024-11-28 10:06:57,CUST17117,Aisha Das,Fashion,Men,Men's Casual Shirt,South,Andhra Pradesh,Vijayawada,1,0.15,1355.53,1152.2,158.02,Cash,Consumer,Online,2024,Q4,Nov,2024-11,0.1371
ORD119758,2024-11-28 10:07:51,CUST18000,Rohan Choudhary,Furniture,Tables,Office Work Desk,Central,Madhya Pradesh,Bhopal,7,0.15,11385.63,67744.5,5850.31,Credit Card,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0864
ORD112869,2024-11-28 10:33:03,CUST12356,Manish Sharma,Electronics,Laptops,Lenovo IdeaPad Slim,North,Uttarakhand,Dehradun,2,0.0,48596.03,97192.06,11803.66,Debit Card,Small Business,Online,2024,Q4,Nov,2024-11,0.1214
ORD123925,2024-11-28 10:43:35,CUST16900,Vivaan Shah,Home Appliances,Kitchen,Air Fryer,South,Kerala,Kochi,4,0.05,6980.52,26525.98,2874.71,Credit Card,Consumer,Marketplace,2024,Q4,Nov,2024-11,0.1084
ORD141075,2024-11-28 10:50:52,CUST12477,Rohan Yadav,Electronics,Laptops,Dell Inspiron 15,North,Rajasthan,Jaipur,5,0.05,54227.28,257579.58,27081.95,UPI,Small Business,Marketplace,2024,Q4,Nov,2024-11,0.1051
ORD126869,2024-11-28 11:07:53,CUST17104,Arjun Jain,Electronics,Laptops,Lenovo IdeaPad Slim,West,Goa,Panaji,2,0.1,55750.68,100351.22,6899.69,Net Banking,Consumer,Online,2024,Q4,Nov,2024-11,0.0688
ORD131667,2024-11-28 11:17:49,CUST17807,Sahil Sharma,Furniture,Storage,Filing Cabinet,South,Telangana,Hyderabad,1,0.1,6630.9,5967.81,820.38,UPI,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.1375
ORD107835,2024-11-28 11:24:23,CUST12591,Vivaan Yadav,Electronics,Accessories,Wireless Earbuds,North,Delhi,New Delhi,1,0.05,2048.3,1945.88,212.05,Credit Card,Small Business,Retail Store,2024,Q4,Nov,2024-11,0.109
ORD110997,2024-11-28 12:40:36,CUST10270,Nandini Pandey,Home Appliances,Kitchen,Air Fryer,West,Gujarat,Surat,2,0.1,7867.41,14161.34,1155.7,Debit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.0816
ORD120705,2024-11-28 13:22:53,CUST10470,Simran Jain,Home Appliances,Kitchen,Air Fryer,West,Maharashtra,Mumbai,8,0.0,7799.26,62394.08,11594.39,Credit Card,Corporate,Retail Store,2024,Q4,Nov,2024-11,0.1858
ORD117928,2024-11-28 14:05:36,CUST17987,Neha Bansal,Office Supplies,Stationery,Ball Pen Pack,South,Karnataka,Bengaluru,4,0.25,166.78,500.34,40.21,UPI,Consumer,Online,2024,Q4,Nov,2024-11,0.0804
ORD110936,2024-11-28 14:19:47,CUST10183,Pooja Mehta,Electronics,Mobiles,iPhone 15,North,Uttar Pradesh,Lucknow,2,0.25,61491.75,92237.62,-766.18,Net Banking,Corporate,Online,2024,Q4,Nov,2024-11,-0.0083
ORD134129,2024-11-28 14:50:04,CUST14435,Arjun Singh,Electronics,Accessories,Wireless Earbuds,North,Rajasthan,Jaipur,10,0.15,2021.71,17184.54,935.08,UPI,Corporate,Online,2024,Q4,Nov,2024-11,0.0544
ORD105869,2024-11-28 15:22:45,CUST15975,Aditya Singh,Fashion,Women,Women's Kurti,West,Gujarat,Ahmedabad,3,0.25,1216.92,2738.07,137.73,Net Banking,Consumer,Retail Store,2024,Q4,Nov,2024-11,0.0503
ORD139651,2024-11-28 15:39:47,CUST13808,Rahul Bansal,Home Appliances,Cooling,Air Cooler,East,Jharkhand,Ranchi,4,0.1,12196.38,43906.97,5085.61,EMI,Corporate,Marketplace,2024,Q4,Nov,2024-11,0.1158
ORD123359,2024-11-28 15:44:39,CUST15550,Rahul Malhotra,Electronics,Accessories,Wireless Earbuds,West,Maharashtra,Pune,1,0.0,2075.48,2075.48,225.83,Credit Card,Consumer,Online,2024,Q4,Nov,2024-11,0.1088
